source_code,source_concept_id,source_vocabulary_id,source_code_description,relationship_id,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,valid_start_date,valid_end_date,invalid_reason
HOME MEDICATIONS,0,DelphiR2,HOME MEDICATIONS,Is a,44791820,Home support,SNOMED,Observation,02-20-2024,12-31-2099,
HOMELESSNESS,0,DelphiR2,HOMELESSNESS,Has relat context,4139934,Homeless,SNOMED,Observation,02-20-2024,12-31-2099,
HOMELESSNESS,0,DelphiR2,HOMELESSNESS,Maps to,4271762,Feature of homelessness,SNOMED,Observation,02-20-2024,12-31-2099,
HYGIENE,0,DelphiR2,HYGIENE,Maps to,4030902,Personal hygiene finding,SNOMED,Observation,02-20-2024,12-31-2099,
HYGIENE ASSISSTANCE,0,DelphiR2,HYGIENE ASSISSTANCE,Is a,44791841,Hygiene care,SNOMED,Observation,02-20-2024,12-31-2099,
I,0,DelphiR2,I:E RATIO,Maps to,21490724,Inspiration/Expiration time Ratio,LOINC,Measurement,02-20-2024,12-31-2099,
IINTERVAL,0,DelphiR2,IINTERVAL,Is a,4023996,"EKG wave, interval AND/OR segment",SNOMED,Measurement,02-20-2024,12-31-2099,
IMAGE,0,DelphiR2,IMAGE,Maps to,4161008,Imaging observable,SNOMED,Observation,02-20-2024,12-31-2099,
IMMOBOLIZER,0,DelphiR2,IMMOBOLIZER,Has relat context,4165553,Immobilizer,SNOMED,Device,02-20-2024,12-31-2099,
IMPELLA,0,DelphiR2,IMPELLA,Is a,4235043,Ventricular assist device,SNOMED,Device,02-20-2024,12-31-2099,
INFECTIOUS DISEASES,0,DelphiR2,INFECTIOUS DISEASES,Has associated finding,432250,Infectious disease,SNOMED,Condition,02-20-2024,12-31-2099,
INFECTIOUS DISEASES,0,DelphiR2,INFECTIOUS DISEASES,Subsumes,706634,Infectious disease,LOINC,Meas Value,02-20-2024,12-31-2099,
1000022,0,DelphiR2,Infectious Diseases | COVID-19 | COVID-19 Signs & Symptoms Screen,Has associated finding,37311061,COVID-19,SNOMED,Condition,02-20-2024,12-31-2099,
1000022,0,DelphiR2,Infectious Diseases | COVID-19 | COVID-19 Signs & Symptoms Screen,Is a,756055,Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),OMOP Extension,Measurement,02-20-2024,12-31-2099,
1000492,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP ABX use,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000041,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP Active Wound care,Is a,4021315,Wound care,SNOMED,Observation,02-20-2024,12-31-2099,
1000041,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP Active Wound care,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000015,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP Chronic Pulmonary Disease,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000185,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP H2 Blocker,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000206,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP Hospitalization within 60 days,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000154,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP LTC resident,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000496,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP MRSA,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000101,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP Poor Functional Status,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000043,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP Prior Pneumonia,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000275,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP Score,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000253,0,DelphiR2,Infectious Diseases | Pneumonia  | DRIP Tube Feeding,Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
1000341,0,DelphiR2,Infectious Diseases | Pneumonia  | Drug Resistance in Pneumonia Score (DRIP),Has associated finding,255848,Pneumonia,SNOMED,Condition,02-20-2024,12-31-2099,
1000341,0,DelphiR2,Infectious Diseases | Pneumonia  | Drug Resistance in Pneumonia Score (DRIP),Has associated finding,4150981,Drug resistance,SNOMED,Condition,02-20-2024,12-31-2099,
1000341,0,DelphiR2,Infectious Diseases | Pneumonia  | Drug Resistance in Pneumonia Score (DRIP),Is a,4110275,Staging and scales,SNOMED,Measurement,02-20-2024,12-31-2099,
1000341,0,DelphiR2,Infectious Diseases | Pneumonia  | Drug Resistance in Pneumonia Score (DRIP),Is a,36684305,Assessment score,SNOMED,Measurement,02-20-2024,12-31-2099,
INFILTRATION SCALE,0,DelphiR2,INFILTRATION SCALE,Has asso proc,4332734,Infiltration,SNOMED,Procedure,02-20-2024,12-31-2099,
INNER CANNULA CARE,0,DelphiR2,INNER CANNULA CARE,Is a,4206268,Care of equipment by device,SNOMED,Observation,02-20-2024,12-31-2099,
INSPIRATORY PRESSURE,0,DelphiR2,INSPIRATORY PRESSURE,Is a,4089935,Respiratory pressure,SNOMED,Measurement,02-20-2024,12-31-2099,
INSPIRATORY PRESSURE,0,DelphiR2,INSPIRATORY PRESSURE,Subsumes,4101694,Peak inspiratory pressure,SNOMED,Measurement,02-20-2024,12-31-2099,
INSPIRATORY PRESSURE,0,DelphiR2,INSPIRATORY PRESSURE,Subsumes,44806798,Inspiratory positive airway pressure,SNOMED,Measurement,02-20-2024,12-31-2099,
INTAKE,0,DelphiR2,INTAKE,Subsumes,4092647,Fluid intake,SNOMED,Measurement,02-20-2024,12-31-2099,
ISOFLURANE,0,DelphiR2,ISOFLURANE,Subsumes,4007193,Isoflurane measurement,SNOMED,Measurement,02-20-2024,12-31-2099,
LABS,0,DelphiR2,LABS,Maps to,4034850,Laboratory test,SNOMED,Measurement,02-20-2024,12-31-2099,
1000415,0,DelphiR2,Labs | Labs |,Maps to,4034850,Laboratory test,SNOMED,Measurement,02-20-2024,12-31-2099,
LANGUAGE DISORDERS,0,DelphiR2,LANGUAGE DISORDERS,Has associated finding,437896,Disorder of language,SNOMED,Condition,02-20-2024,12-31-2099,
LEFT VENTRICULAR ASSIST DEVICE (LVAD),0,DelphiR2,LEFT VENTRICULAR ASSIST DEVICE (LVAD),Has asso proc,4338594,LVAD - Implantation of left ventricular assist device,SNOMED,Procedure,02-20-2024,12-31-2099,
LEFT VENTRICULAR ASSIST DEVICE (LVAD),0,DelphiR2,LEFT VENTRICULAR ASSIST DEVICE (LVAD),Has relat context,4235161,Left ventricular assist device,SNOMED,Device,02-20-2024,12-31-2099,
1000269,0,DelphiR2,Left Ventricular Assist Device (LVAD) | IMPELLA | Flow (L/min),Has asso proc,4338594,LVAD - Implantation of left ventricular assist device,SNOMED,Procedure,02-20-2024,12-31-2099,
1000269,0,DelphiR2,Left Ventricular Assist Device (LVAD) | IMPELLA | Flow (L/min),Has relat context,4235161,Left ventricular assist device,SNOMED,Device,02-20-2024,12-31-2099,
1000234,0,DelphiR2,Left Ventricular Assist Device (LVAD) | IMPELLA | LVAD IMPELLA,Has relat context,4235161,Left ventricular assist device,SNOMED,Device,02-20-2024,12-31-2099,
1000301,0,DelphiR2,Left Ventricular Assist Device (LVAD) | IMPELLA | Purge Flow Fluid Rate,Has relat context,4235161,Left ventricular assist device,SNOMED,Device,02-20-2024,12-31-2099,
1000363,0,DelphiR2,Left Ventricular Assist Device (LVAD) | IMPELLA | Purge Pressure,Has relat context,4235161,Left ventricular assist device,SNOMED,Device,02-20-2024,12-31-2099,
LEVEL OF ASSISTANCE,0,DelphiR2,LEVEL OF ASSISTANCE,Is a,4002726,Assisting,SNOMED,Procedure,02-20-2024,12-31-2099,
LINE CARE,0,DelphiR2,LINE CARE,Is a,4153046,Maintenance of invasive device,SNOMED,Procedure,02-20-2024,12-31-2099,
LOCATION,0,DelphiR2,LOCATION,Maps to,40759935,Patient location,LOINC,Observation,02-20-2024,12-31-2099,
MAP,0,DelphiR2,MAP,Maps to,3027598,Mean blood pressure,LOINC,Measurement,02-20-2024,12-31-2099,
MECHANICAL VENTILATION,0,DelphiR2,MECHANICAL VENTILATION,Is a,4230167,Artificial ventilation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000475,0,DelphiR2,Mechanical Ventilation | Airway resistance | Airway resistance,Maps to,4271325,Airway resistance,SNOMED,Measurement,02-20-2024,12-31-2099,
1000475,0,DelphiR2,Mechanical Ventilation | Airway resistance | Airway resistance,Maps to,21490740,Airway resistance,LOINC,Measurement,02-20-2024,12-31-2099,
1000475,0,DelphiR2,Mechanical Ventilation | Airway resistance | Airway resistance,Subsumes,3000295,Airway resistance mean Calculated,LOINC,Measurement,02-20-2024,12-31-2099,
1000475,0,DelphiR2,Mechanical Ventilation | Airway resistance | Airway resistance,Subsumes,3019189,Airway resistance mean,LOINC,Measurement,02-20-2024,12-31-2099,
1000475,0,DelphiR2,Mechanical Ventilation | Airway resistance | Airway resistance,Subsumes,21490741,Airway resistance --during expiration,LOINC,Measurement,02-20-2024,12-31-2099,
1000475,0,DelphiR2,Mechanical Ventilation | Airway resistance | Airway resistance,Subsumes,21490742,Airway resistance --during inspiration,LOINC,Measurement,02-20-2024,12-31-2099,
1000475,0,DelphiR2,Mechanical Ventilation | Airway resistance | Airway resistance,Subsumes,21493439,Airway resistance --post bronchodilation,LOINC,Measurement,02-20-2024,12-31-2099,
1000475,0,DelphiR2,Mechanical Ventilation | Airway resistance | Airway resistance,Subsumes,21493440,Airway resistance --pre bronchodilation,LOINC,Measurement,02-20-2024,12-31-2099,
1000180,0,DelphiR2,Mechanical Ventilation | Apnea | Alarm seconds,Is a,4244131,Apnea alarm,SNOMED,Device,02-20-2024,12-31-2099,
1000180,0,DelphiR2,Mechanical Ventilation | Apnea | Alarm seconds,Subsumes,36304867,Apnea duration setting Ventilator alarm,LOINC,Measurement,02-20-2024,12-31-2099,
1000180,0,DelphiR2,Mechanical Ventilation | Apnea | Alarm seconds,Subsumes,40762903,Apnea interval Ventilator alarm,LOINC,Measurement,02-20-2024,12-31-2099,
1000243,0,DelphiR2,Mechanical Ventilation | End Inspiratory Pressure | End Inspiratory Pressure,Is a,4089935,Respiratory pressure,SNOMED,Measurement,02-20-2024,12-31-2099,
1000225,0,DelphiR2,Mechanical Ventilation | EndoTracheal Tube (ETT) | Cuff Pressure,Maps to,3028878,Tube cuff pressure Intubation tube,LOINC,Measurement,02-20-2024,12-31-2099,
1000312,0,DelphiR2,Mechanical Ventilation | EndoTracheal Tube (ETT) | Depth,Has asso proc,4013354,Insertion of endotracheal tube,SNOMED,Procedure,02-20-2024,12-31-2099,
1000312,0,DelphiR2,Mechanical Ventilation | EndoTracheal Tube (ETT) | Depth,Has relat context,4097216,Endotracheal tube,SNOMED,Device,02-20-2024,12-31-2099,
1000312,0,DelphiR2,Mechanical Ventilation | EndoTracheal Tube (ETT) | Depth,Is a,3046004,Intubation tube depth Respiratory system,LOINC,Measurement,02-20-2024,12-31-2099,
1000443,0,DelphiR2,Mechanical Ventilation | EndoTracheal Tube (ETT) | Insertion Location,Has asso proc,4013354,Insertion of endotracheal tube,SNOMED,Procedure,02-20-2024,12-31-2099,
1000443,0,DelphiR2,Mechanical Ventilation | EndoTracheal Tube (ETT) | Insertion Location,Has relat context,4097216,Endotracheal tube,SNOMED,Device,02-20-2024,12-31-2099,
1000446,0,DelphiR2,Mechanical Ventilation | ETCO2 | Value,Maps to,4353940,End tidal carbon dioxide partial pressure,SNOMED,Observation,02-20-2024,12-31-2099,
1000176,0,DelphiR2,Mechanical Ventilation | FIO2 | FIO2,Is a,42869590,Oxygen/Gas total [Pure volume fraction] Inhaled gas,LOINC,Measurement,02-20-2024,12-31-2099,
1000176,0,DelphiR2,Mechanical Ventilation | FIO2 | FIO2,Maps to,3026238,Oxygen/Inspired gas Respiratory system --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000413,0,DelphiR2,Mechanical Ventilation | I:E Ratio | I:E Ratio,Is a,4108450,Inspiration/expiration time ratio,SNOMED,Measurement,02-20-2024,12-31-2099,
1000413,0,DelphiR2,Mechanical Ventilation | I:E Ratio | I:E Ratio,Is a,21490724,Inspiration/Expiration time Ratio,LOINC,Measurement,02-20-2024,12-31-2099,
1000413,0,DelphiR2,Mechanical Ventilation | I:E Ratio | I:E Ratio,Subsumes,3009065,Inspiration/Expiration setting Ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000361,0,DelphiR2,Mechanical Ventilation | Inspiratory pressure | SET,Maps to,4215838,Inspiratory pressure setting,SNOMED,Observation,02-20-2024,12-31-2099,
1000361,0,DelphiR2,Mechanical Ventilation | Inspiratory pressure | SET,Subsumes,3010742,Negative inspiratory pressure setting Ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000361,0,DelphiR2,Mechanical Ventilation | Inspiratory pressure | SET,Subsumes,3027830,Minimum inspiratory pressure setting Ventilator alarm,LOINC,Measurement,02-20-2024,12-31-2099,
1000396,0,DelphiR2,Mechanical Ventilation | Inspiratory pressure | Time percentage,Maps to,21490725,Inspiratory time percent,LOINC,Measurement,02-20-2024,12-31-2099,
1000373,0,DelphiR2,Mechanical Ventilation | Leak | Alarm,Has relat context,45768197,Ventilator,SNOMED,Device,02-20-2024,12-31-2099,
1000080,0,DelphiR2,Mechanical Ventilation | Leak | Measure,Subsumes,21490879,Ventilator airway circuit leakage volume,LOINC,Measurement,02-20-2024,12-31-2099,
1000440,0,DelphiR2,Mechanical Ventilation | Leak | Percentage (%),Has relat context,45768197,Ventilator,SNOMED,Device,02-20-2024,12-31-2099,
1000440,0,DelphiR2,Mechanical Ventilation | Leak | Percentage (%),Subsumes,21490879,Ventilator airway circuit leakage volume,LOINC,Measurement,02-20-2024,12-31-2099,
1000365,0,DelphiR2,Mechanical Ventilation | MAP | MAP,Maps to,36303772,Mean pressure Respiratory system airway --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000278,0,DelphiR2,Mechanical Ventilation | Minute Ventilation | Minute Ventilation,Maps to,4353621,Minute volume,SNOMED,Measurement,02-20-2024,12-31-2099,
1000098,0,DelphiR2,Mechanical Ventilation | MODE | MODE,Maps to,3004921,Ventilation mode Ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000461,0,DelphiR2,Mechanical Ventilation | PEEP | Optimal PEEP,Is a,21490855,PEEP Respiratory system --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000060,0,DelphiR2,Mechanical Ventilation | PEEP | PEEP,Maps to,21490855,PEEP Respiratory system --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000282,0,DelphiR2,Mechanical Ventilation | PEEP | SET,Maps to,3022875,Positive end expiratory pressure setting Ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000249,0,DelphiR2,Mechanical Ventilation | PIP OBS | PIP OBS,Is a,4101694,Peak inspiratory pressure,SNOMED,Measurement,02-20-2024,12-31-2099,
1000249,0,DelphiR2,Mechanical Ventilation | PIP OBS | PIP OBS,Maps to,3026280,Airway pressure Ventilator --at peak inspiratory flow setting,LOINC,Measurement,02-20-2024,12-31-2099,
1000134,0,DelphiR2,Mechanical Ventilation | Pressure Support Set | Pressure Support Set,Maps to,3000461,Pressure support setting Ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000244,0,DelphiR2,Mechanical Ventilation | Respirations | Respirations,Subsumes,3007646,Breath rate spontaneous and mechanical --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000244,0,DelphiR2,Mechanical Ventilation | Respirations | Respirations,Subsumes,3026892,Breath rate spontaneous --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000244,0,DelphiR2,Mechanical Ventilation | Respirations | Respirations,Subsumes,3043148,Breath rate mechanical --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000498,0,DelphiR2,Mechanical Ventilation | Respiratory rate | Respiratory rate,Maps to,3043148,Breath rate mechanical --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000188,0,DelphiR2,Mechanical Ventilation | Tidal Volume (Vt) (ml) | Expiratory Vt,Is a,21490752,Tidal volume expired Respiratory system airway,LOINC,Measurement,02-20-2024,12-31-2099,
1000188,0,DelphiR2,Mechanical Ventilation | Tidal Volume (Vt) (ml) | Expiratory Vt,Is a,44782827,Expiratory tidal volume,SNOMED,Measurement,02-20-2024,12-31-2099,
1000188,0,DelphiR2,Mechanical Ventilation | Tidal Volume (Vt) (ml) | Expiratory Vt,Maps to,21490789,Tidal volume expired Respiratory system airway --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000099,0,DelphiR2,Mechanical Ventilation | Tidal Volume (Vt) (ml) | Inspired Vt,Is a,44782826,Inspiratory tidal volume,SNOMED,Measurement,02-20-2024,12-31-2099,
1000099,0,DelphiR2,Mechanical Ventilation | Tidal Volume (Vt) (ml) | Inspired Vt,Maps to,3033780,Tidal volume inspired spontaneous+mechanical --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000011,0,DelphiR2,Mechanical Ventilation | Tidal Volume (Vt) (ml) | SET,Maps to,3012410,Tidal volume setting Ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000325,0,DelphiR2,Mechanical Ventilation | Tidal Volume (Vt) (ml) | Tidal Volume (Vt) (ml),Maps to,21490854,Tidal volume Ventilator --on ventilator,LOINC,Measurement,02-20-2024,12-31-2099,
1000163,0,DelphiR2,Mechanical Ventilation | Type | Type,Has asso proc,4230167,Artificial ventilation,SNOMED,Procedure,02-20-2024,12-31-2099,
1000163,0,DelphiR2,Mechanical Ventilation | Type | Type,Subsumes,3007397,Ventilator type,LOINC,Observation,02-20-2024,12-31-2099,
MEDICAL HISTORY,0,DelphiR2,MEDICAL HISTORY,Maps to,43529712,Personal Medical History,PPI,Observation,02-20-2024,12-31-2099,
MEDICAL HISTORY,0,DelphiR2,MEDICAL HISTORY,Subsumes,1340204,History of event,OMOP Extension,Observation,02-20-2024,12-31-2099,
MEDICAL HISTORY,0,DelphiR2,MEDICAL HISTORY,Subsumes,40765622,PhenX - medical history protocol 161301,LOINC,Measurement,02-20-2024,12-31-2099,
MEDICAL HISTORY,0,DelphiR2,MEDICAL HISTORY,Subsumes,40769143,Medical history [PhenX],LOINC,Observation,02-20-2024,12-31-2099,
MEDICAL HISTORY,0,DelphiR2,MEDICAL HISTORY,Subsumes,40770065,Disease history [PhenX],LOINC,Observation,02-20-2024,12-31-2099,
MEDICAL HISTORY,0,DelphiR2,MEDICAL HISTORY,Subsumes,43054928,Medical history [RHEA],LOINC,Observation,02-20-2024,12-31-2099,
1000151,0,DelphiR2,Medical History | Home medications | Home medications,Is a,40769096,Medications Current medication,LOINC,Measurement,02-20-2024,12-31-2099,
1000151,0,DelphiR2,Medical History | Home medications | Home medications,Maps to,44807818,Supply of medication available at home,SNOMED,Observation,02-20-2024,12-31-2099,
1000400,0,DelphiR2,Medical History | Past medical history | Past medical history,Maps to,1340204,History of event,OMOP Extension,Observation,02-20-2024,12-31-2099,
1000400,0,DelphiR2,Medical History | Past medical history | Past medical history,Maps to,43529712,Personal Medical History,PPI,Observation,02-20-2024,12-31-2099,
1000400,0,DelphiR2,Medical History | Past medical history | Past medical history,Subsumes,763082,Documentation of past medical history,SNOMED,Observation,02-20-2024,12-31-2099,
1000400,0,DelphiR2,Medical History | Past medical history | Past medical history,Subsumes,764169,Gathering of past medical history,SNOMED,Observation,02-20-2024,12-31-2099,
1000400,0,DelphiR2,Medical History | Past medical history | Past medical history,Subsumes,40769143,Medical history [PhenX],LOINC,Observation,02-20-2024,12-31-2099,
1000400,0,DelphiR2,Medical History | Past medical history | Past medical history,Subsumes,43054928,Medical history [RHEA],LOINC,Observation,02-20-2024,12-31-2099,
1000494,0,DelphiR2,Medical History | Past surgical history | Past surgical history,Is a,763082,Documentation of past medical history,SNOMED,Observation,02-20-2024,12-31-2099,
MINUTE VENTILATION,0,DelphiR2,MINUTE VENTILATION,Maps to,4262306,Minute ventilation,SNOMED,Condition,02-20-2024,12-31-2099,
MOBILITY,0,DelphiR2,MOBILITY,Maps to,4178501,Mobility,SNOMED,Observation,02-20-2024,12-31-2099,
MOBILITY ASSISTANCE,0,DelphiR2,MOBILITY ASSISTANCE,Maps to,46272439,Assistance with mobility,SNOMED,Procedure,02-20-2024,12-31-2099,
MODE,0,DelphiR2,MODE,Maps to,36660266,Device measurement mode,LOINC,Measurement,02-20-2024,12-31-2099,
MODIFIED EARLY WARNING SCORE (V2),0,DelphiR2,MODIFIED EARLY WARNING SCORE (V2),Is a,40492202,Modified early warning score scale,SNOMED,Measurement,02-20-2024,12-31-2099,
MODIFIED RANKIN SCALE,0,DelphiR2,MODIFIED RANKIN SCALE,Maps to,46235672,Modified rankin scale,LOINC,Measurement,02-20-2024,12-31-2099,
MONITOR,0,DelphiR2,MONITOR,Maps to,4027872,Monitor,SNOMED,Device,02-20-2024,12-31-2099,
MORSE FALL RISK,0,DelphiR2,MORSE FALL RISK,Maps to,4141655,Morse falls risk assessment,SNOMED,Measurement,02-20-2024,12-31-2099,
MORSE FALL RISK,0,DelphiR2,MORSE FALL RISK,Subsumes,40762516,Morse Fall Scale panel,LOINC,Observation,02-20-2024,12-31-2099,
MORSE FALL RISK,0,DelphiR2,MORSE FALL RISK,Subsumes,40762523,Fall risk total [Morse Fall Scale],LOINC,Observation,02-20-2024,12-31-2099,
MORSE FALL RISK,0,DelphiR2,MORSE FALL RISK,Subsumes,40762524,Fall risk level [Morse Fall Scale],LOINC,Observation,02-20-2024,12-31-2099,
MOTOR ASSESSMENT,0,DelphiR2,MOTOR ASSESSMENT,Has asso proc,37116850,Assessment of fine motor function,SNOMED,Procedure,02-20-2024,12-31-2099,
MOTOR ASSESSMENT,0,DelphiR2,MOTOR ASSESSMENT,Subsumes,4165127,Motor assessment scale,SNOMED,Measurement,02-20-2024,12-31-2099,
MOTOR RESPONSE,0,DelphiR2,MOTOR RESPONSE,Maps to,4237719,Motor response,SNOMED,Observation,02-20-2024,12-31-2099,
MOTOR STRENGTH,0,DelphiR2,MOTOR STRENGTH,Is a,3034488,Physical findings of Motor function,LOINC,Measurement,02-20-2024,12-31-2099,
MRI,0,DelphiR2,MRI,Maps to,4013636,Magnetic resonance imaging,SNOMED,Procedure,02-20-2024,12-31-2099,
MRI ABDOMEN,0,DelphiR2,MRI ABDOMEN,Has asso proc,4083230,MRI of abdomen,SNOMED,Procedure,02-20-2024,12-31-2099,
MRI ANGIO BRAIN,0,DelphiR2,MRI ANGIO BRAIN,Is a,37311324,MRI of brain,SNOMED,Procedure,02-20-2024,12-31-2099,
